orderID,timestamp,orderStatus,totalPrice,processedByEmployee
2186,2026-09-08 11:14:00,Completed,28.5,3
2187,2026-09-08 10:49:00,Completed,16.2,4
2188,2026-09-08 14:05:00,Completed,6.67,4
2189,2026-09-08 18:14:00,Completed,20.53,1
2190,2026-09-08 10:48:00,Completed,24.35,3
2191,2026-09-08 13:36:00,Completed,6.79,4
2192,2026-09-08 14:21:00,Completed,17.58,5
2193,2026-09-08 12:13:00,Completed,8.9,4
2194,2026-09-08 19:56:00,Completed,7.42,3
2195,2026-09-08 10:04:00,Completed,18.39,3
2196,2026-09-08 18:20:00,Completed,17.4,1
2197,2026-09-08 11:38:00,Completed,18.97,5
2198,2026-09-08 11:01:00,Completed,18.61,5
2199,2026-09-08 13:39:00,Completed,7.83,3
2200,2026-09-08 11:38:00,Completed,12.06,4
2201,2026-09-08 15:34:00,Completed,30.45,2
2202,2026-09-08 13:11:00,Completed,15.1,2
2203,2026-09-08 11:45:00,Completed,14.25,1
2204,2026-09-08 14:02:00,Completed,20.89,5
2205,2026-09-08 12:06:00,Completed,30.05,2
2206,2026-09-08 10:02:00,Completed,10.12,3
2207,2026-09-08 18:20:00,Completed,31.99,3
2208,2026-09-08 20:06:00,Completed,12.08,1
2209,2026-09-08 17:09:00,Completed,15.97,3
2210,2026-09-08 16:52:00,Completed,6.14,2
2211,2026-09-08 18:48:00,Completed,13.8,2
2212,2026-09-08 20:02:00,Completed,9.66,5
2213,2026-09-08 20:25:00,Completed,34.21,5
2214,2026-09-08 17:22:00,Completed,32.61,2
2215,2026-09-08 18:06:00,Completed,34.61,4
2216,2026-09-08 12:59:00,Completed,7.21,4
2217,2026-09-08 13:52:00,Completed,9.01,4
2218,2026-09-08 15:01:00,Completed,28.49,1
2219,2026-09-08 21:01:00,Completed,32.37,1
2220,2026-09-08 13:09:00,Completed,24.31,3
2221,2026-09-08 17:52:00,Completed,28.25,4
2222,2026-09-08 12:11:00,Completed,31.73,2
2223,2026-09-08 15:12:00,Completed,10.35,3
2224,2026-09-08 12:01:00,Completed,29.04,2
2225,2026-09-08 14:22:00,Completed,31.56,1
2226,2026-09-08 13:57:00,Completed,13.85,2
2227,2026-09-08 13:52:00,Completed,16.91,5
2228,2026-09-08 15:49:00,Completed,28.64,3
2229,2026-09-08 10:22:00,Completed,14.04,5
2230,2026-09-08 17:43:00,Completed,6.16,3
2231,2026-09-08 19:41:00,Completed,22.18,4
2232,2026-09-08 12:27:00,Completed,28.59,4
2233,2026-09-08 12:02:00,Completed,18.83,1
2234,2026-09-08 14:59:00,Completed,32.03,4
2235,2026-09-08 10:46:00,Completed,9.03,1
2236,2026-09-08 12:11:00,Completed,31.13,2
2237,2026-09-08 20:12:00,Completed,22.63,4
2238,2026-09-08 14:24:00,Completed,5.73,3
2239,2026-09-08 19:35:00,Completed,21.3,2
2240,2026-09-08 10:30:00,Completed,22.62,1
2241,2026-09-08 20:52:00,Completed,12.77,2
2242,2026-09-08 14:11:00,Completed,33.15,1
2243,2026-09-08 15:06:00,Completed,17.78,4
2244,2026-09-08 13:23:00,Completed,17.84,3
2245,2026-09-08 11:09:00,Completed,5.02,4
2246,2026-09-08 18:25:00,Completed,11.38,3
2247,2026-09-08 12:34:00,Completed,17.33,1
2248,2026-09-08 12:05:00,Completed,14.36,2
2249,2026-09-08 17:23:00,Completed,13.67,5
2250,2026-09-08 17:26:00,Completed,23.94,3
2251,2026-09-08 19:41:00,Completed,17.27,2
2252,2026-09-08 16:59:00,Completed,29.66,3
2253,2026-09-08 14:57:00,Completed,32.82,4
2254,2026-09-08 18:31:00,Completed,25.57,2
2255,2026-09-08 16:26:00,Completed,11.44,3
2256,2026-09-08 16:24:00,Completed,9.26,3
2257,2026-09-08 19:37:00,Completed,6.39,5
2258,2026-09-08 15:49:00,Completed,6.42,4
2259,2026-09-08 21:24:00,Completed,32.93,4
2260,2026-09-08 20:06:00,Completed,26.61,2
2261,2026-09-08 21:22:00,Completed,14.37,5
2262,2026-09-08 19:57:00,Completed,20.04,4
2263,2026-09-08 14:58:00,Completed,6.0,3
2264,2026-09-08 16:06:00,Completed,21.9,3
2265,2026-09-08 10:12:00,Completed,15.02,4
2266,2026-09-09 13:13:00,Completed,32.73,3
2267,2026-09-09 14:52:00,Completed,27.72,3
2268,2026-09-09 13:37:00,Completed,27.79,1
2269,2026-09-09 13:31:00,Completed,7.56,3
2270,2026-09-09 16:23:00,Completed,21.4,1
2271,2026-09-09 14:36:00,Completed,27.69,3
2272,2026-09-09 21:28:00,Completed,13.62,1
2273,2026-09-09 10:03:00,Completed,18.37,5
2274,2026-09-09 11:45:00,Completed,34.79,1
2275,2026-09-09 17:02:00,Completed,31.28,2
2276,2026-09-09 17:50:00,Completed,7.96,2
2277,2026-09-09 21:27:00,Completed,22.0,1
2278,2026-09-09 11:18:00,Completed,8.02,5
2279,2026-09-09 13:28:00,Completed,16.52,4
2280,2026-09-09 12:19:00,Completed,8.13,5
2281,2026-09-09 18:10:00,Completed,27.23,1
2282,2026-09-09 18:48:00,Completed,19.63,4
2283,2026-09-09 21:11:00,Completed,12.58,1
2284,2026-09-09 13:26:00,Completed,20.85,2
2285,2026-09-09 14:11:00,Completed,22.27,3
2286,2026-09-09 17:19:00,Completed,20.83,2
2287,2026-09-09 17:39:00,Completed,27.96,5
2288,2026-09-09 12:46:00,Completed,25.47,4
2289,2026-09-09 14:56:00,Completed,18.49,4
2290,2026-09-09 17:47:00,Completed,29.61,5
2291,2026-09-09 15:57:00,Completed,32.16,4
2292,2026-09-09 19:03:00,Completed,17.47,1
2293,2026-09-09 14:47:00,Completed,33.57,5
2294,2026-09-09 11:02:00,Completed,28.01,3
2295,2026-09-09 18:13:00,Completed,28.91,3
2296,2026-09-09 14:28:00,Completed,26.1,1
2297,2026-09-09 11:13:00,Completed,34.21,2
2298,2026-09-09 20:40:00,Completed,21.74,2
2299,2026-09-09 19:40:00,Completed,6.46,5
2300,2026-09-09 19:37:00,Completed,21.75,3
2301,2026-09-09 17:14:00,Completed,12.33,5
2302,2026-09-09 18:18:00,Completed,33.31,5
2303,2026-09-09 13:39:00,Completed,18.04,5
2304,2026-09-09 15:41:00,Completed,30.62,2
2305,2026-09-09 16:10:00,Completed,20.77,1
2306,2026-09-09 17:31:00,Completed,32.61,1
2307,2026-09-09 15:45:00,Completed,11.58,5
2308,2026-09-09 21:09:00,Completed,24.18,5
2309,2026-09-09 17:53:00,Completed,7.98,2
2310,2026-09-09 10:29:00,Completed,15.69,1
2311,2026-09-09 12:52:00,Completed,9.25,1
2312,2026-09-09 13:56:00,Completed,29.58,1
2313,2026-09-09 10:12:00,Completed,20.35,2
2314,2026-09-09 19:34:00,Completed,24.18,2
2315,2026-09-09 20:31:00,Completed,32.14,4
2316,2026-09-09 19:39:00,Completed,31.08,2
2317,2026-09-09 12:32:00,Completed,18.76,2
2318,2026-09-09 12:39:00,Completed,12.24,2
2319,2026-09-09 12:11:00,Completed,8.01,2
2320,2026-09-09 21:23:00,Completed,9.98,5
2321,2026-09-09 14:59:00,Completed,21.25,1
2322,2026-09-09 11:38:00,Completed,24.28,4
2323,2026-09-09 17:36:00,Completed,25.93,1
2324,2026-09-09 11:55:00,Completed,30.46,2
2325,2026-09-09 17:45:00,Completed,12.87,3
2326,2026-09-09 13:54:00,Completed,22.39,1
2327,2026-09-09 11:04:00,Completed,26.13,1
2328,2026-09-09 16:51:00,Completed,27.65,4
2329,2026-09-09 10:13:00,Completed,11.55,3
2330,2026-09-09 14:07:00,Completed,29.29,5
2331,2026-09-09 10:45:00,Completed,9.07,1
2332,2026-09-09 17:13:00,Completed,20.59,5
2333,2026-09-09 14:30:00,Completed,18.41,2
2334,2026-09-09 14:43:00,Completed,26.74,3
2335,2026-09-09 16:19:00,Completed,17.92,5
2336,2026-09-09 13:30:00,Completed,31.14,5
2337,2026-09-09 12:03:00,Completed,32.0,2
2338,2026-09-09 14:36:00,Completed,8.68,2
2339,2026-09-09 15:06:00,Completed,11.96,4
2340,2026-09-09 12:42:00,Completed,21.87,1
2341,2026-09-09 13:26:00,Completed,28.11,3
2342,2026-09-09 14:01:00,Completed,5.58,3
2343,2026-09-09 13:27:00,Completed,27.61,4
2344,2026-09-09 10:57:00,Completed,25.9,3
2345,2026-09-09 14:28:00,Completed,15.52,4
2346,2026-09-09 17:59:00,Completed,7.7,3
2347,2026-09-09 16:43:00,Completed,7.26,5
2348,2026-09-09 11:54:00,Completed,33.51,1
2349,2026-09-09 11:51:00,Completed,9.69,3
2350,2026-09-09 12:28:00,Completed,18.21,4
2351,2026-09-09 17:09:00,Completed,5.01,4
2352,2026-09-09 15:55:00,Completed,14.25,1
2353,2026-09-09 14:48:00,Completed,21.53,5
2354,2026-09-09 16:08:00,Completed,5.58,2
2355,2026-09-09 14:50:00,Completed,32.45,4
2356,2026-09-09 21:57:00,Completed,12.48,1
2357,2026-09-09 11:38:00,Completed,10.4,5
2358,2026-09-09 14:00:00,Completed,14.55,1
2359,2026-09-09 18:03:00,Completed,11.93,5
2360,2026-09-09 18:24:00,Completed,6.92,4
2361,2026-09-09 17:26:00,Completed,24.8,1
2362,2026-09-09 14:16:00,Completed,22.47,3
2363,2026-09-09 17:47:00,Completed,9.85,3
2364,2026-09-09 10:12:00,Completed,10.61,5
2365,2026-09-09 17:17:00,Completed,23.15,5
2366,2026-09-09 16:57:00,Completed,8.84,4
2367,2026-09-09 21:58:00,Completed,26.24,1
2368,2026-09-09 12:47:00,Completed,11.99,2
2369,2026-09-09 10:56:00,Completed,22.86,5
2370,2026-09-09 13:48:00,Completed,20.95,5
2371,2026-09-09 21:16:00,Completed,33.7,2
2372,2026-09-09 14:13:00,Completed,17.81,2
2373,2026-09-09 16:55:00,Completed,19.39,1
2374,2026-09-09 18:45:00,Completed,10.5,5
2375,2026-09-09 13:41:00,Completed,19.66,5
2376,2026-09-09 18:35:00,Completed,10.28,4
2377,2026-09-09 10:10:00,Completed,13.95,3
2378,2026-09-09 16:22:00,Completed,15.64,1
2379,2026-09-09 11:22:00,Completed,12.06,2
2380,2026-09-09 17:01:00,Completed,11.95,5
2381,2026-09-09 16:03:00,Completed,13.43,5
2382,2026-09-09 16:21:00,Completed,23.43,1
2383,2026-09-09 13:36:00,Completed,13.49,2
2384,2026-09-09 16:34:00,Completed,14.61,4
2385,2026-09-09 21:15:00,Completed,31.36,4
2386,2026-09-09 15:41:00,Completed,19.46,5
2387,2026-09-09 12:51:00,Completed,24.74,5
2388,2026-09-09 20:02:00,Completed,15.15,2
2389,2026-09-09 14:17:00,Completed,22.93,3
2390,2026-09-09 17:01:00,Completed,19.81,1
2391,2026-09-09 16:21:00,Completed,21.44,3
2392,2026-09-09 20:28:00,Completed,10.51,2
2393,2026-09-09 10:19:00,Completed,9.56,4
2394,2026-09-09 17:26:00,Completed,18.89,3
2395,2026-09-10 10:37:00,Completed,19.82,5
2396,2026-09-10 11:20:00,Completed,21.71,4
2397,2026-09-10 16:18:00,Completed,32.03,1
2398,2026-09-10 16:27:00,Completed,16.21,5
2399,2026-09-10 14:59:00,Completed,34.05,2
2400,2026-09-10 12:59:00,Completed,17.98,3
2401,2026-09-10 16:16:00,Completed,19.32,5
2402,2026-09-10 14:00:00,Completed,26.54,4
2403,2026-09-10 17:30:00,Completed,13.29,2
2404,2026-09-10 21:51:00,Completed,29.8,1
2405,2026-09-10 20:11:00,Completed,21.91,4
2406,2026-09-10 17:20:00,Completed,13.32,1
2407,2026-09-10 19:36:00,Completed,28.76,5
2408,2026-09-10 20:03:00,Completed,20.94,3
2409,2026-09-10 10:13:00,Completed,28.19,4
2410,2026-09-10 19:35:00,Completed,16.7,1
2411,2026-09-10 17:08:00,Completed,19.26,1
2412,2026-09-10 20:19:00,Completed,20.72,5
2413,2026-09-10 19:47:00,Completed,26.46,3
2414,2026-09-10 20:14:00,Completed,10.2,4
2415,2026-09-10 20:07:00,Completed,15.77,5
2416,2026-09-10 16:42:00,Completed,5.78,3
2417,2026-09-10 10:02:00,Completed,8.37,4
2418,2026-09-10 16:53:00,Completed,20.53,2
2419,2026-09-10 10:30:00,Completed,11.61,1
2420,2026-09-10 17:17:00,Completed,34.68,4
2421,2026-09-10 19:27:00,Completed,8.68,1
2422,2026-09-10 11:43:00,Completed,15.12,5
2423,2026-09-10 18:39:00,Completed,23.33,3
2424,2026-09-10 21:59:00,Completed,8.83,4
2425,2026-09-10 11:13:00,Completed,33.23,3
2426,2026-09-10 20:16:00,Completed,22.67,3
2427,2026-09-10 14:11:00,Completed,33.79,3
2428,2026-09-10 10:50:00,Completed,24.29,5
2429,2026-09-10 17:34:00,Completed,9.5,2
2430,2026-09-10 13:13:00,Completed,13.79,2
2431,2026-09-10 14:47:00,Completed,24.53,4
2432,2026-09-10 20:10:00,Completed,26.8,5
2433,2026-09-10 17:02:00,Completed,8.81,3
2434,2026-09-10 16:13:00,Completed,10.37,2
2435,2026-09-10 13:51:00,Completed,34.96,1
2436,2026-09-10 16:21:00,Completed,32.34,5
2437,2026-09-10 16:31:00,Completed,13.13,3
2438,2026-09-10 13:55:00,Completed,9.14,2
2439,2026-09-10 14:10:00,Completed,33.61,3
2440,2026-09-10 14:57:00,Completed,19.96,3
2441,2026-09-10 10:36:00,Completed,14.05,2
2442,2026-09-10 14:46:00,Completed,17.96,4
2443,2026-09-10 16:14:00,Completed,9.17,3
2444,2026-09-10 21:41:00,Completed,17.18,1
2445,2026-09-10 18:14:00,Completed,9.61,5
2446,2026-09-10 15:45:00,Completed,28.28,3
2447,2026-09-10 19:24:00,Completed,13.77,2
2448,2026-09-10 15:51:00,Completed,27.87,1
2449,2026-09-10 16:24:00,Completed,16.03,5
2450,2026-09-10 12:21:00,Completed,7.26,5
2451,2026-09-10 13:38:00,Completed,34.21,1
2452,2026-09-10 16:05:00,Completed,34.8,5
2453,2026-09-10 14:01:00,Completed,7.84,3
2454,2026-09-10 16:47:00,Completed,34.86,1
2455,2026-09-10 11:39:00,Completed,12.62,4
2456,2026-09-10 13:51:00,Completed,33.11,3
2457,2026-09-10 12:07:00,Completed,9.46,3
2458,2026-09-10 20:35:00,Completed,25.47,4
2459,2026-09-10 20:42:00,Completed,31.96,3
2460,2026-09-10 19:51:00,Completed,34.98,2
2461,2026-09-10 18:07:00,Completed,29.31,5
2462,2026-09-10 19:12:00,Completed,33.8,3
2463,2026-09-10 21:08:00,Completed,15.8,2
2464,2026-09-10 20:10:00,Completed,15.83,1
2465,2026-09-10 18:16:00,Completed,21.48,2
2466,2026-09-10 12:31:00,Completed,31.68,1
2467,2026-09-10 19:46:00,Completed,28.8,4
2468,2026-09-10 11:34:00,Completed,31.79,1
2469,2026-09-10 10:01:00,Completed,18.83,4
2470,2026-09-10 12:05:00,Completed,23.28,2
2471,2026-09-10 20:58:00,Completed,8.71,2
2472,2026-09-10 11:51:00,Completed,18.61,2
2473,2026-09-10 21:53:00,Completed,29.43,5
2474,2026-09-10 10:39:00,Completed,16.9,3
2475,2026-09-10 15:28:00,Completed,11.14,3
2476,2026-09-10 17:02:00,Completed,32.85,2
2477,2026-09-10 15:21:00,Completed,21.19,3
2478,2026-09-10 21:24:00,Completed,23.44,3
2479,2026-09-10 13:08:00,Completed,29.77,4
2480,2026-09-10 12:31:00,Completed,13.99,1
2481,2026-09-10 20:08:00,Completed,12.36,1
2482,2026-09-10 12:10:00,Completed,33.46,3
2483,2026-09-10 15:12:00,Completed,12.63,5
2484,2026-09-10 21:45:00,Completed,6.3,3
2485,2026-09-10 15:03:00,Completed,28.26,4
2486,2026-09-10 10:28:00,Completed,18.08,4
2487,2026-09-10 17:11:00,Completed,18.15,1
2488,2026-09-10 20:18:00,Completed,14.49,4
2489,2026-09-10 20:56:00,Completed,23.76,1
2490,2026-09-10 13:21:00,Completed,15.52,4
2491,2026-09-10 16:12:00,Completed,17.19,5
2492,2026-09-10 17:49:00,Completed,10.98,1
2493,2026-09-10 20:05:00,Completed,31.35,2
2494,2026-09-11 11:07:00,Completed,24.04,2
2495,2026-09-11 21:25:00,Completed,12.64,5
2496,2026-09-11 21:13:00,Completed,30.49,4
2497,2026-09-11 15:07:00,Completed,17.69,2
2498,2026-09-11 19:03:00,Completed,11.28,3
2499,2026-09-11 21:34:00,Completed,23.81,4
2500,2026-09-11 15:12:00,Completed,22.18,3
2501,2026-09-11 15:37:00,Completed,23.85,2
2502,2026-09-11 15:01:00,Completed,17.3,1
2503,2026-09-11 21:11:00,Completed,11.64,4
2504,2026-09-11 14:46:00,Completed,15.6,4
2505,2026-09-11 18:19:00,Completed,26.44,5
2506,2026-09-11 10:26:00,Completed,6.09,3
2507,2026-09-11 15:57:00,Completed,15.73,1
2508,2026-09-11 18:12:00,Completed,27.62,1
2509,2026-09-11 10:18:00,Completed,5.87,4
2510,2026-09-11 20:08:00,Completed,28.55,1
2511,2026-09-11 20:11:00,Completed,13.48,5
2512,2026-09-11 13:34:00,Completed,28.36,5
2513,2026-09-11 10:15:00,Completed,16.76,2
2514,2026-09-11 15:52:00,Completed,29.26,5
2515,2026-09-11 11:22:00,Completed,20.45,5
2516,2026-09-11 10:21:00,Completed,23.11,2
2517,2026-09-11 12:15:00,Completed,28.45,1
2518,2026-09-11 19:21:00,Completed,29.52,4
2519,2026-09-11 11:01:00,Completed,25.27,1
2520,2026-09-11 21:38:00,Completed,30.96,5
2521,2026-09-11 12:01:00,Completed,13.31,5
2522,2026-09-11 21:51:00,Completed,9.19,5
2523,2026-09-11 21:59:00,Completed,17.16,5
2524,2026-09-11 16:37:00,Completed,5.93,4
2525,2026-09-11 21:19:00,Completed,5.68,4
2526,2026-09-11 20:45:00,Completed,33.51,3
2527,2026-09-11 20:04:00,Completed,28.54,5
2528,2026-09-11 10:06:00,Completed,13.35,5
2529,2026-09-11 19:08:00,Completed,22.12,5
2530,2026-09-11 21:53:00,Completed,30.01,5
2531,2026-09-11 11:55:00,Completed,11.6,1
2532,2026-09-11 14:31:00,Completed,17.04,1
2533,2026-09-11 20:48:00,Completed,25.78,5
2534,2026-09-11 16:45:00,Completed,32.07,3
2535,2026-09-11 16:32:00,Completed,13.91,4
2536,2026-09-11 17:14:00,Completed,16.45,1
2537,2026-09-11 15:12:00,Completed,15.63,2
2538,2026-09-11 10:29:00,Completed,9.75,5
2539,2026-09-11 10:08:00,Completed,19.3,3
2540,2026-09-11 11:48:00,Completed,17.29,3
2541,2026-09-11 11:34:00,Completed,11.48,3
2542,2026-09-11 11:11:00,Completed,30.06,4
2543,2026-09-11 13:28:00,Completed,15.99,5
2544,2026-09-11 21:55:00,Completed,30.56,2
2545,2026-09-11 17:23:00,Completed,32.58,5
2546,2026-09-11 14:34:00,Completed,13.17,4
2547,2026-09-11 13:45:00,Completed,28.18,4
2548,2026-09-11 19:07:00,Completed,17.15,1
2549,2026-09-11 14:51:00,Completed,6.46,2
2550,2026-09-11 17:28:00,Completed,24.35,2
2551,2026-09-11 15:37:00,Completed,12.02,2
2552,2026-09-11 17:03:00,Completed,12.65,1
2553,2026-09-11 19:44:00,Completed,14.76,2
2554,2026-09-11 12:11:00,Completed,31.14,2
2555,2026-09-11 17:26:00,Completed,18.78,5
2556,2026-09-11 15:40:00,Completed,13.92,4
2557,2026-09-11 14:59:00,Completed,28.5,3
2558,2026-09-11 19:19:00,Completed,12.65,3
2559,2026-09-11 13:07:00,Completed,14.78,2
2560,2026-09-11 17:03:00,Completed,10.32,2
2561,2026-09-11 21:19:00,Completed,7.41,2
2562,2026-09-11 10:36:00,Completed,28.11,3
2563,2026-09-11 11:15:00,Completed,8.57,3
2564,2026-09-11 11:38:00,Completed,20.17,3
2565,2026-09-11 12:10:00,Completed,13.07,4
2566,2026-09-11 20:58:00,Completed,18.1,2
2567,2026-09-11 10:24:00,Completed,11.26,2
2568,2026-09-11 17:17:00,Completed,13.38,1
2569,2026-09-11 11:23:00,Completed,21.87,1
2570,2026-09-11 13:33:00,Completed,8.5,3
2571,2026-09-11 14:33:00,Completed,29.56,1
2572,2026-09-11 18:51:00,Completed,9.3,4
2573,2026-09-11 18:36:00,Completed,8.08,1
2574,2026-09-11 14:52:00,Completed,8.99,2
2575,2026-09-11 17:23:00,Completed,22.72,5
2576,2026-09-11 19:19:00,Completed,11.33,1
2577,2026-09-11 11:21:00,Completed,9.17,5
2578,2026-09-11 21:33:00,Completed,25.86,2
2579,2026-09-11 21:15:00,Completed,10.45,3
2580,2026-09-11 14:32:00,Completed,18.5,2
2581,2026-09-11 21:46:00,Completed,24.14,2
2582,2026-09-11 21:36:00,Completed,33.29,1
2583,2026-09-11 19:38:00,Completed,23.52,3
2584,2026-09-11 13:44:00,Completed,5.25,3
2585,2026-09-11 15:00:00,Completed,5.53,4
2586,2026-09-11 18:18:00,Completed,29.49,5
2587,2026-09-11 10:56:00,Completed,29.02,5
2588,2026-09-11 15:34:00,Completed,16.34,4
2589,2026-09-11 16:36:00,Completed,6.87,5
2590,2026-09-11 14:04:00,Completed,29.65,5
2591,2026-09-11 19:04:00,Completed,26.91,2
2592,2026-09-11 10:04:00,Completed,12.09,3
2593,2026-09-11 18:50:00,Completed,25.49,2
2594,2026-09-11 18:50:00,Completed,24.84,5
2595,2026-09-11 19:10:00,Completed,29.32,2
2596,2026-09-11 16:43:00,Completed,28.26,5
2597,2026-09-11 13:15:00,Completed,23.76,3
2598,2026-09-11 19:33:00,Completed,18.23,1
2599,2026-09-11 21:21:00,Completed,27.91,2
2600,2026-09-11 17:13:00,Completed,14.7,5
2601,2026-09-11 16:09:00,Completed,16.72,2
2602,2026-09-11 18:19:00,Completed,28.25,3
2603,2026-09-11 16:00:00,Completed,33.29,4
2604,2026-09-11 20:33:00,Completed,18.22,2
2605,2026-09-11 17:11:00,Completed,13.51,2
2606,2026-09-11 12:40:00,Completed,14.1,3
2607,2026-09-11 16:18:00,Completed,11.81,4
2608,2026-09-11 15:36:00,Completed,33.7,3
2609,2026-09-11 12:55:00,Completed,13.02,5
2610,2026-09-11 20:23:00,Completed,11.23,1
2611,2026-09-11 20:54:00,Completed,5.34,3
2612,2026-09-11 16:32:00,Completed,31.89,1
2613,2026-09-11 12:00:00,Completed,28.99,4
2614,2026-09-11 13:33:00,Completed,6.95,3
2615,2026-09-11 21:01:00,Completed,17.87,5
2616,2026-09-11 15:42:00,Completed,32.06,5
2617,2026-09-11 17:52:00,Completed,23.7,3
2618,2026-09-11 16:47:00,Completed,16.73,2
2619,2026-09-11 18:39:00,Completed,34.82,1
2620,2026-09-11 12:27:00,Completed,33.54,5
2621,2026-09-11 13:41:00,Completed,17.9,4
2622,2026-09-11 11:17:00,Completed,12.13,2
2623,2026-09-11 11:05:00,Completed,22.39,3
2624,2026-09-12 21:37:00,Completed,21.46,1
2625,2026-09-12 15:38:00,Completed,6.17,3
2626,2026-09-12 18:47:00,Completed,20.83,5
2627,2026-09-12 19:15:00,Completed,15.39,5
2628,2026-09-12 20:40:00,Completed,10.28,4
2629,2026-09-12 10:10:00,Completed,26.24,1
2630,2026-09-12 10:09:00,Completed,33.88,2
2631,2026-09-12 20:57:00,Completed,32.8,4
2632,2026-09-12 18:51:00,Completed,19.56,2
2633,2026-09-12 20:17:00,Completed,15.47,5
2634,2026-09-12 15:02:00,Completed,31.33,3
2635,2026-09-12 13:39:00,Completed,22.24,2
2636,2026-09-12 18:40:00,Completed,6.0,3
2637,2026-09-12 13:59:00,Completed,19.15,5
2638,2026-09-12 19:37:00,Completed,6.31,4
2639,2026-09-12 19:34:00,Completed,30.07,5
2640,2026-09-12 15:10:00,Completed,30.45,3
2641,2026-09-12 14:17:00,Completed,22.57,5
2642,2026-09-12 14:08:00,Completed,28.09,4
2643,2026-09-12 17:23:00,Completed,33.76,2
2644,2026-09-12 14:20:00,Completed,31.67,3
2645,2026-09-12 19:06:00,Completed,28.98,2
2646,2026-09-12 15:10:00,Completed,26.8,3
2647,2026-09-12 18:10:00,Completed,31.58,1
2648,2026-09-12 19:01:00,Completed,30.13,2
2649,2026-09-12 10:37:00,Completed,8.1,3
2650,2026-09-12 17:09:00,Completed,5.48,1
2651,2026-09-12 13:21:00,Completed,12.24,4
2652,2026-09-12 15:07:00,Completed,17.6,5
2653,2026-09-12 18:01:00,Completed,17.46,1
2654,2026-09-12 18:04:00,Completed,13.37,5
2655,2026-09-12 17:49:00,Completed,28.61,2
2656,2026-09-12 15:36:00,Completed,12.86,5
2657,2026-09-12 13:53:00,Completed,13.0,2
2658,2026-09-12 14:20:00,Completed,10.56,3
2659,2026-09-12 20:03:00,Completed,27.52,1
2660,2026-09-12 20:44:00,Completed,19.78,2
2661,2026-09-12 14:08:00,Completed,20.25,4
2662,2026-09-12 15:35:00,Completed,11.58,5
2663,2026-09-12 20:06:00,Completed,13.76,4
2664,2026-09-12 15:17:00,Completed,8.6,4
2665,2026-09-12 21:24:00,Completed,18.95,3
2666,2026-09-12 19:07:00,Completed,17.47,2
2667,2026-09-12 13:14:00,Completed,28.0,4
2668,2026-09-12 15:07:00,Completed,10.53,1
2669,2026-09-12 17:54:00,Completed,15.04,2
2670,2026-09-12 16:23:00,Completed,25.31,1
2671,2026-09-12 21:56:00,Completed,6.87,3
2672,2026-09-12 12:47:00,Completed,23.65,2
2673,2026-09-12 19:41:00,Completed,13.47,2
2674,2026-09-12 10:53:00,Completed,6.19,4
2675,2026-09-12 17:54:00,Completed,15.16,5
2676,2026-09-12 10:44:00,Completed,29.01,1
2677,2026-09-12 15:24:00,Completed,30.7,4
2678,2026-09-12 18:38:00,Completed,32.42,4
2679,2026-09-12 13:05:00,Completed,27.04,4
2680,2026-09-12 19:49:00,Completed,6.28,4
2681,2026-09-12 16:51:00,Completed,15.4,1
2682,2026-09-12 13:25:00,Completed,29.84,3
2683,2026-09-12 13:52:00,Completed,6.59,4
2684,2026-09-12 13:04:00,Completed,29.24,5
2685,2026-09-12 12:40:00,Completed,5.65,1
2686,2026-09-12 19:08:00,Completed,19.15,3
2687,2026-09-12 21:00:00,Completed,10.58,2
2688,2026-09-12 20:14:00,Completed,34.22,1
2689,2026-09-12 14:23:00,Completed,16.47,2
2690,2026-09-12 14:16:00,Completed,14.96,1
2691,2026-09-12 14:45:00,Completed,20.84,2
2692,2026-09-12 14:41:00,Completed,8.96,4
2693,2026-09-12 18:51:00,Completed,24.72,4
2694,2026-09-12 16:36:00,Completed,13.35,5
2695,2026-09-12 14:51:00,Completed,25.17,5
2696,2026-09-12 14:17:00,Completed,32.59,2
2697,2026-09-12 14:54:00,Completed,13.55,2
2698,2026-09-12 18:11:00,Completed,24.87,4
2699,2026-09-12 12:39:00,Completed,8.73,1
2700,2026-09-12 20:16:00,Completed,12.46,2
2701,2026-09-12 18:01:00,Completed,25.48,3
2702,2026-09-12 18:48:00,Completed,23.35,3
2703,2026-09-12 17:48:00,Completed,32.41,3
2704,2026-09-12 15:59:00,Completed,26.36,2
2705,2026-09-12 14:51:00,Completed,22.25,1
2706,2026-09-12 19:33:00,Completed,8.22,2
2707,2026-09-12 17:17:00,Completed,20.24,3
2708,2026-09-12 18:12:00,Completed,6.32,5
2709,2026-09-12 15:35:00,Completed,29.29,3
2710,2026-09-12 16:13:00,Completed,5.44,1
2711,2026-09-12 10:28:00,Completed,24.63,1
2712,2026-09-12 12:38:00,Completed,5.77,4
2713,2026-09-12 17:44:00,Completed,19.7,5
2714,2026-09-12 16:33:00,Completed,11.33,3
2715,2026-09-12 10:54:00,Completed,24.83,4
2716,2026-09-12 16:03:00,Completed,19.38,5
2717,2026-09-12 12:54:00,Completed,9.48,1
2718,2026-09-12 17:08:00,Completed,24.72,3
2719,2026-09-12 15:35:00,Completed,34.62,3
2720,2026-09-12 10:19:00,Completed,27.49,2
2721,2026-09-12 20:50:00,Completed,23.86,1
2722,2026-09-12 13:53:00,Completed,31.67,5
